Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-1799339,"SRP-dependent cotranslational protein targeting to membrane",89,119,0.008194463572510673,4.841259567678335E-7,9.440456156972754E-5,5,5,3.7241173841799495E-4,9606,Homo sapiens,"ENSG00000108107;ENSG00000213741;ENSG00000239779;ENSG00000110700;ENSG00000142937;ENSG00000171863;ENSG00000177600;ENSG00000142541;ENSG00000171858;ENSG00000170889;ENSG00000105193;ENSG00000109475;ENSG00000163923;ENSG00000167526;ENSG00000165502;ENSG00000125691;ENSG00000174780;ENSG00000138326;ENSG00000241343;ENSG00000115268;ENSG00000136942;ENSG00000149806;ENSG00000233927;ENSG00000197958;ENSG00000168028;ENSG00000144713;ENSG00000231500;ENSG00000166441;ENSG00000221983;ENSG00000143947;ENSG00000108298;ENSG00000162244;ENSG00000164587;ENSG00000122026;ENSG00000142534;ENSG00000182899;ENSG00000149273;ENSG00000131469;ENSG00000182934;ENSG00000198242;ENSG00000145592;ENSG00000112306;ENSG00000134419;ENSG00000265681;ENSG00000197756;ENSG00000132432;ENSG00000130255;ENSG00000163584;ENSG00000198918;ENSG00000229117;ENSG00000174748;ENSG00000089009;ENSG00000156482;ENSG00000063177;ENSG00000186468;ENSG00000140988;ENSG00000172809;ENSG00000100883;ENSG00000105372;ENSG00000148303;ENSG00000188846;ENSG00000137818;ENSG00000198034;ENSG00000118181;ENSG00000008988;ENSG00000083845;ENSG00000174444;ENSG00000198755;ENSG00000177954;ENSG00000071082;ENSG00000145425;ENSG00000147604;ENSG00000100316;ENSG00000114391;ENSG00000185088;ENSG00000116251;ENSG00000122406;ENSG00000161970;ENSG00000089157;ENSG00000180879;ENSG00000147403;ENSG00000182774;ENSG00000142676;ENSG00000161016;ENSG00000105640;ENSG00000163479","","R-HSA-1799326;R-HSA-1799330;R-HSA-1799329;R-HSA-1799335;R-HSA-1799332"
R-HSA-9633012,"Response of EIF2AK4 (GCN2) to amino acid deficiency",86,115,0.007919019418812836,7.47621786256758E-7,1.3307667795370293E-4,10,16,0.0011917175629375838,9606,Homo sapiens,"ENSG00000108107;ENSG00000213741;ENSG00000110700;ENSG00000142937;ENSG00000171863;ENSG00000177600;ENSG00000142541;ENSG00000171858;ENSG00000170889;ENSG00000105193;ENSG00000109475;ENSG00000163923;ENSG00000167526;ENSG00000165502;ENSG00000125691;ENSG00000138326;ENSG00000241343;ENSG00000115268;ENSG00000136942;ENSG00000149806;ENSG00000233927;ENSG00000197958;ENSG00000168028;ENSG00000144713;ENSG00000231500;ENSG00000166441;ENSG00000221983;ENSG00000143947;ENSG00000108298;ENSG00000162244;ENSG00000164587;ENSG00000122026;ENSG00000142534;ENSG00000182899;ENSG00000149273;ENSG00000131469;ENSG00000198242;ENSG00000145592;ENSG00000112306;ENSG00000134419;ENSG00000265681;ENSG00000197756;ENSG00000130255;ENSG00000163584;ENSG00000198918;ENSG00000229117;ENSG00000174748;ENSG00000089009;ENSG00000156482;ENSG00000063177;ENSG00000186468;ENSG00000140988;ENSG00000172809;ENSG00000105372;ENSG00000162772;ENSG00000148303;ENSG00000188846;ENSG00000137818;ENSG00000130741;ENSG00000198034;ENSG00000118181;ENSG00000115966;ENSG00000008988;ENSG00000083845;ENSG00000174444;ENSG00000198755;ENSG00000177954;ENSG00000071082;ENSG00000145425;ENSG00000147604;ENSG00000100316;ENSG00000114391;ENSG00000185088;ENSG00000116251;ENSG00000122406;ENSG00000161970;ENSG00000089157;ENSG00000147403;ENSG00000182774;ENSG00000142676;ENSG00000161016;ENSG00000105640","","R-HSA-9650722;R-HSA-9633008;R-HSA-9635892;R-HSA-9633742;R-HSA-381128;R-HSA-9644926;R-HSA-9634669;R-HSA-1791173;R-HSA-9633005;R-HSA-9635804"
R-HSA-983170,"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",78,102,0.007023825919294863,1.0623217685523656E-6,1.7528309181114032E-4,15,16,0.0011917175629375838,9606,Homo sapiens,"ENSG00000204525;ENSG00000231925;ENSG00000204642;ENSG00000206503;ENSG00000204267;ENSG00000157020;ENSG00000234745;ENSG00000168394;ENSG00000138802;ENSG00000138674;ENSG00000176986","","R-HSA-8951499;R-HSA-983148;R-HSA-983146;R-HSA-983145;R-HSA-983144;R-HSA-203979;R-HSA-983142;R-HSA-983427;R-HSA-983426;R-HSA-983138;R-HSA-983425;R-HSA-983424;R-HSA-983422;R-HSA-983421;R-HSA-983161"
R-HSA-2408557,"Selenocysteine synthesis",83,112,0.007712436303539457,1.613785739706941E-6,2.46909218175162E-4,3,7,5.213764337851929E-4,9606,Homo sapiens,"ENSG00000108107;ENSG00000213741;ENSG00000110700;ENSG00000142937;ENSG00000171863;ENSG00000177600;ENSG00000142541;ENSG00000171858;ENSG00000170889;ENSG00000105193;ENSG00000109475;ENSG00000163923;ENSG00000167526;ENSG00000165502;ENSG00000125691;ENSG00000138326;ENSG00000241343;ENSG00000115268;ENSG00000136942;ENSG00000149806;ENSG00000233927;ENSG00000197958;ENSG00000168028;ENSG00000144713;ENSG00000231500;ENSG00000166441;ENSG00000221983;ENSG00000143947;ENSG00000108298;ENSG00000162244;ENSG00000164587;ENSG00000122026;ENSG00000142534;ENSG00000182899;ENSG00000149273;ENSG00000131469;ENSG00000198242;ENSG00000109618;ENSG00000145592;ENSG00000112306;ENSG00000134419;ENSG00000265681;ENSG00000197756;ENSG00000130255;ENSG00000163584;ENSG00000198918;ENSG00000229117;ENSG00000174748;ENSG00000089009;ENSG00000156482;ENSG00000063177;ENSG00000186468;ENSG00000140988;ENSG00000172809;ENSG00000105372;ENSG00000148303;ENSG00000188846;ENSG00000137818;ENSG00000198034;ENSG00000118181;ENSG00000008988;ENSG00000083845;ENSG00000174444;ENSG00000198755;ENSG00000177954;ENSG00000071082;ENSG00000145425;ENSG00000147604;ENSG00000100316;ENSG00000114391;ENSG00000185088;ENSG00000116251;ENSG00000122406;ENSG00000161970;ENSG00000089157;ENSG00000147403;ENSG00000182774;ENSG00000142676;ENSG00000161016;ENSG00000105640","","R-HSA-2408529;R-HSA-5333615;R-HSA-2408555"
R-HSA-927802,"Nonsense-Mediated Decay (NMD)",89,124,0.00853876876463297,2.4277512844506077E-6,3.2531867211638144E-4,6,6,4.4689408610159393E-4,9606,Homo sapiens,"ENSG00000108349;ENSG00000108107;ENSG00000213741;ENSG00000110700;ENSG00000142937;ENSG00000114503;ENSG00000171863;ENSG00000177600;ENSG00000142541;ENSG00000171858;ENSG00000170889;ENSG00000105193;ENSG00000109475;ENSG00000272886;ENSG00000163923;ENSG00000167526;ENSG00000070756;ENSG00000165502;ENSG00000125691;ENSG00000138326;ENSG00000241343;ENSG00000115268;ENSG00000136942;ENSG00000149806;ENSG00000233927;ENSG00000197958;ENSG00000168028;ENSG00000144713;ENSG00000231500;ENSG00000166441;ENSG00000221983;ENSG00000143947;ENSG00000108298;ENSG00000162244;ENSG00000164587;ENSG00000122026;ENSG00000142534;ENSG00000182899;ENSG00000149273;ENSG00000131469;ENSG00000198242;ENSG00000145592;ENSG00000112306;ENSG00000134419;ENSG00000265681;ENSG00000197756;ENSG00000005007;ENSG00000130255;ENSG00000163584;ENSG00000198918;ENSG00000229117;ENSG00000174748;ENSG00000089009;ENSG00000156482;ENSG00000063177;ENSG00000186468;ENSG00000140988;ENSG00000172809;ENSG00000105372;ENSG00000221914;ENSG00000105771;ENSG00000148303;ENSG00000188846;ENSG00000137818;ENSG00000198034;ENSG00000118181;ENSG00000008988;ENSG00000083845;ENSG00000174444;ENSG00000198755;ENSG00000177954;ENSG00000071082;ENSG00000145425;ENSG00000147604;ENSG00000100316;ENSG00000114391;ENSG00000185088;ENSG00000116251;ENSG00000122406;ENSG00000161970;ENSG00000089157;ENSG00000147403;ENSG00000182774;ENSG00000142676;ENSG00000161016;ENSG00000105640","","R-HSA-927836;R-HSA-927789;R-HSA-927832;R-HSA-927830;R-HSA-927813;R-HSA-927889"
R-HSA-975957,"Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)",89,124,0.00853876876463297,2.4277512844506077E-6,3.2531867211638144E-4,5,5,3.7241173841799495E-4,9606,Homo sapiens,"ENSG00000108349;ENSG00000108107;ENSG00000213741;ENSG00000110700;ENSG00000142937;ENSG00000114503;ENSG00000171863;ENSG00000177600;ENSG00000142541;ENSG00000171858;ENSG00000170889;ENSG00000105193;ENSG00000109475;ENSG00000272886;ENSG00000163923;ENSG00000167526;ENSG00000070756;ENSG00000165502;ENSG00000125691;ENSG00000138326;ENSG00000241343;ENSG00000115268;ENSG00000136942;ENSG00000149806;ENSG00000233927;ENSG00000197958;ENSG00000168028;ENSG00000144713;ENSG00000231500;ENSG00000166441;ENSG00000221983;ENSG00000143947;ENSG00000108298;ENSG00000162244;ENSG00000164587;ENSG00000122026;ENSG00000142534;ENSG00000182899;ENSG00000149273;ENSG00000131469;ENSG00000198242;ENSG00000145592;ENSG00000112306;ENSG00000134419;ENSG00000265681;ENSG00000197756;ENSG00000005007;ENSG00000130255;ENSG00000163584;ENSG00000198918;ENSG00000229117;ENSG00000174748;ENSG00000089009;ENSG00000156482;ENSG00000063177;ENSG00000186468;ENSG00000140988;ENSG00000172809;ENSG00000105372;ENSG00000221914;ENSG00000105771;ENSG00000148303;ENSG00000188846;ENSG00000137818;ENSG00000198034;ENSG00000118181;ENSG00000008988;ENSG00000083845;ENSG00000174444;ENSG00000198755;ENSG00000177954;ENSG00000071082;ENSG00000145425;ENSG00000147604;ENSG00000100316;ENSG00000114391;ENSG00000185088;ENSG00000116251;ENSG00000122406;ENSG00000161970;ENSG00000089157;ENSG00000147403;ENSG00000182774;ENSG00000142676;ENSG00000161016;ENSG00000105640","","R-HSA-927836;R-HSA-927832;R-HSA-927830;R-HSA-927813;R-HSA-927889"
R-HSA-192823,"Viral mRNA Translation",82,114,0.007850158380388376,5.430383551496831E-6,6.842283274886007E-4,2,2,1.4896469536719798E-4,9606,Homo sapiens,"ENSG00000108107;ENSG00000213741;ENSG00000110700;ENSG00000142937;ENSG00000171863;ENSG00000177600;ENSG00000142541;ENSG00000171858;ENSG00000170889;ENSG00000105193;ENSG00000109475;ENSG00000163923;ENSG00000167526;ENSG00000165502;ENSG00000125691;ENSG00000138326;ENSG00000241343;ENSG00000115268;ENSG00000136942;ENSG00000149806;ENSG00000233927;ENSG00000197958;ENSG00000168028;ENSG00000144713;ENSG00000231500;ENSG00000166441;ENSG00000221983;ENSG00000143947;ENSG00000108298;ENSG00000162244;ENSG00000164587;ENSG00000122026;ENSG00000142534;ENSG00000182899;ENSG00000149273;ENSG00000131469;ENSG00000198242;ENSG00000145592;ENSG00000112306;ENSG00000134419;ENSG00000265681;ENSG00000197756;ENSG00000130255;ENSG00000163584;ENSG00000198918;ENSG00000229117;ENSG00000174748;ENSG00000089009;ENSG00000156482;ENSG00000063177;ENSG00000186468;ENSG00000140988;ENSG00000172809;ENSG00000105372;ENSG00000148303;ENSG00000188846;ENSG00000137818;ENSG00000198034;ENSG00000118181;ENSG00000008988;ENSG00000083845;ENSG00000174444;ENSG00000198755;ENSG00000177954;ENSG00000071082;ENSG00000145425;ENSG00000147604;ENSG00000100316;ENSG00000114391;ENSG00000185088;ENSG00000116251;ENSG00000122406;ENSG00000161970;ENSG00000089157;ENSG00000147403;ENSG00000182774;ENSG00000142676;ENSG00000161016;ENSG00000105640","","R-HSA-192704;R-HSA-192841"
R-HSA-72695,"Formation of the ternary complex, and subsequently, the 43S complex",40,54,0.00371849607492081,7.034621551385012E-4,0.08371199646148164,3,3,2.2344704305079697E-4,9606,Homo sapiens,"ENSG00000149273;ENSG00000213741;ENSG00000130811;ENSG00000110700;ENSG00000142937;ENSG00000112306;ENSG00000134419;ENSG00000104408;ENSG00000171863;ENSG00000171858;ENSG00000170889;ENSG00000100129;ENSG00000186468;ENSG00000105193;ENSG00000140988;ENSG00000105372;ENSG00000147677;ENSG00000130741;ENSG00000198034;ENSG00000149100;ENSG00000118181;ENSG00000138326;ENSG00000008988;ENSG00000083845;ENSG00000115268;ENSG00000177954;ENSG00000168028;ENSG00000149806;ENSG00000233927;ENSG00000145425;ENSG00000084623;ENSG00000185088;ENSG00000231500;ENSG00000143947;ENSG00000164587;ENSG00000182774;ENSG00000175390;ENSG00000100353;ENSG00000142534","","R-HSA-72691;R-HSA-72663;R-HSA-72669"
R-HSA-72649,"Translation initiation complex formation",44,62,0.004269384382316485,9.183082692307831E-4,0.1037688344230785,2,2,1.4896469536719798E-4,9606,Homo sapiens,"ENSG00000149273;ENSG00000213741;ENSG00000130811;ENSG00000110700;ENSG00000142937;ENSG00000112306;ENSG00000134419;ENSG00000104408;ENSG00000171863;ENSG00000171858;ENSG00000170889;ENSG00000100129;ENSG00000186468;ENSG00000105193;ENSG00000140988;ENSG00000105372;ENSG00000106682;ENSG00000070756;ENSG00000147677;ENSG00000130741;ENSG00000198034;ENSG00000149100;ENSG00000118181;ENSG00000138326;ENSG00000008988;ENSG00000083845;ENSG00000115268;ENSG00000156976;ENSG00000177954;ENSG00000168028;ENSG00000149806;ENSG00000233927;ENSG00000145425;ENSG00000084623;ENSG00000185088;ENSG00000231500;ENSG00000063046;ENSG00000143947;ENSG00000164587;ENSG00000182774;ENSG00000175390;ENSG00000100353;ENSG00000142534","","R-HSA-156808;R-HSA-157849"
R-HSA-72662,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",45,66,0.004544828536014323,0.001735885342156962,0.18573973161079493,6,6,4.4689408610159393E-4,9606,Homo sapiens,"ENSG00000149273;ENSG00000213741;ENSG00000130811;ENSG00000110700;ENSG00000142937;ENSG00000112306;ENSG00000134419;ENSG00000104408;ENSG00000171863;ENSG00000171858;ENSG00000170889;ENSG00000100129;ENSG00000186468;ENSG00000105193;ENSG00000140988;ENSG00000105372;ENSG00000106682;ENSG00000070756;ENSG00000147677;ENSG00000130741;ENSG00000198034;ENSG00000149100;ENSG00000118181;ENSG00000138326;ENSG00000008988;ENSG00000083845;ENSG00000115268;ENSG00000156976;ENSG00000177954;ENSG00000168028;ENSG00000149806;ENSG00000233927;ENSG00000145425;ENSG00000084623;ENSG00000185088;ENSG00000187840;ENSG00000231500;ENSG00000063046;ENSG00000143947;ENSG00000164587;ENSG00000182774;ENSG00000175390;ENSG00000100353;ENSG00000142534","","R-HSA-72647;R-HSA-72631;R-HSA-156808;R-HSA-72635;R-HSA-157849;R-HSA-72622"
R-HSA-72702,"Ribosomal scanning and start codon recognition",43,64,0.0044071064591654045,0.0027925099854072544,0.28483601851153995,2,2,1.4896469536719798E-4,9606,Homo sapiens,"ENSG00000149273;ENSG00000213741;ENSG00000130811;ENSG00000110700;ENSG00000142937;ENSG00000112306;ENSG00000134419;ENSG00000104408;ENSG00000171863;ENSG00000171858;ENSG00000170889;ENSG00000100129;ENSG00000186468;ENSG00000105193;ENSG00000140988;ENSG00000105372;ENSG00000106682;ENSG00000147677;ENSG00000130741;ENSG00000198034;ENSG00000149100;ENSG00000118181;ENSG00000138326;ENSG00000008988;ENSG00000083845;ENSG00000115268;ENSG00000156976;ENSG00000177954;ENSG00000168028;ENSG00000149806;ENSG00000233927;ENSG00000145425;ENSG00000084623;ENSG00000185088;ENSG00000231500;ENSG00000063046;ENSG00000143947;ENSG00000164587;ENSG00000182774;ENSG00000175390;ENSG00000100353;ENSG00000142534","","R-HSA-72697;R-HSA-72621"
R-HSA-9711097,"Cellular response to starvation",97,176,0.012119542762704862,0.006620389070667976,0.6421777398547936,22,28,0.0020855057351407717,9606,Homo sapiens,"ENSG00000108107;ENSG00000213741;ENSG00000110700;ENSG00000142937;ENSG00000127580;ENSG00000171863;ENSG00000177600;ENSG00000114388;ENSG00000142541;ENSG00000171858;ENSG00000170889;ENSG00000105193;ENSG00000109475;ENSG00000163923;ENSG00000167526;ENSG00000165502;ENSG00000167965;ENSG00000125691;ENSG00000138326;ENSG00000241343;ENSG00000115268;ENSG00000136942;ENSG00000149806;ENSG00000233927;ENSG00000197958;ENSG00000168028;ENSG00000144713;ENSG00000231500;ENSG00000166441;ENSG00000157020;ENSG00000221983;ENSG00000143947;ENSG00000108298;ENSG00000162244;ENSG00000164587;ENSG00000128524;ENSG00000122026;ENSG00000142534;ENSG00000182899;ENSG00000149273;ENSG00000131469;ENSG00000213760;ENSG00000198242;ENSG00000145592;ENSG00000112306;ENSG00000134419;ENSG00000080546;ENSG00000265681;ENSG00000197756;ENSG00000130255;ENSG00000163584;ENSG00000198918;ENSG00000229117;ENSG00000174748;ENSG00000089009;ENSG00000156482;ENSG00000063177;ENSG00000186468;ENSG00000140988;ENSG00000172809;ENSG00000105372;ENSG00000162772;ENSG00000148303;ENSG00000188846;ENSG00000130147;ENSG00000137818;ENSG00000130741;ENSG00000198034;ENSG00000118181;ENSG00000115966;ENSG00000008988;ENSG00000083845;ENSG00000174444;ENSG00000198755;ENSG00000174206;ENSG00000177954;ENSG00000071082;ENSG00000145425;ENSG00000147604;ENSG00000100316;ENSG00000114391;ENSG00000185088;ENSG00000116251;ENSG00000239282;ENSG00000122406;ENSG00000164603;ENSG00000161970;ENSG00000089157;ENSG00000147403;ENSG00000182774;ENSG00000142676;ENSG00000161016;ENSG00000105640","","R-HSA-9657619;R-HSA-9633008;R-HSA-9639287;R-HSA-9639286;R-HSA-9635892;R-HSA-9640254;R-HSA-381128;R-HSA-9645598;R-HSA-9644926;R-HSA-9635804;R-HSA-9640195;R-HSA-9650722;R-HSA-9640167;R-HSA-9646468;R-HSA-9640168;R-HSA-9645608;R-HSA-9633742;R-HSA-9640175;R-HSA-9634669;R-HSA-9640237;R-HSA-1791173;R-HSA-9633005"
R-HSA-909733,"Interferon alpha/beta signaling",101,188,0.012945875223798375,0.010951010862945698,0.9937492332545657,8,22,0.0016386116490391778,9606,Homo sapiens,"ENSG00000108424;ENSG00000187608;ENSG00000196396;ENSG00000135828;ENSG00000140968;ENSG00000068745;ENSG00000157601;ENSG00000204525;ENSG00000126709;ENSG00000204642;ENSG00000168310;ENSG00000206503;ENSG00000089127;ENSG00000164163;ENSG00000234745;ENSG00000128604;ENSG00000183486;ENSG00000185338;ENSG00000126456","","R-HSA-997311;R-HSA-913529;R-HSA-909721;R-HSA-912680;R-HSA-5223305;R-HSA-1015702;R-HSA-909729;R-HSA-1015699"
R-HSA-6791226,"Major pathway of rRNA processing in the nucleolus and cytosol",101,189,0.013014736262222834,0.01246689774207066,0.9937492332545657,7,7,5.213764337851929E-4,9606,Homo sapiens,"ENSG00000108107;ENSG00000213782;ENSG00000110700;ENSG00000142937;ENSG00000083520;ENSG00000142541;ENSG00000088930;ENSG00000105193;ENSG00000163923;ENSG00000141456;ENSG00000138326;ENSG00000065268;ENSG00000241343;ENSG00000171311;ENSG00000115268;ENSG00000136942;ENSG00000168028;ENSG00000144713;ENSG00000221983;ENSG00000126749;ENSG00000108298;ENSG00000164587;ENSG00000101782;ENSG00000122026;ENSG00000142534;ENSG00000149273;ENSG00000131469;ENSG00000198242;ENSG00000145592;ENSG00000163938;ENSG00000265681;ENSG00000213923;ENSG00000130255;ENSG00000198918;ENSG00000229117;ENSG00000140988;ENSG00000156482;ENSG00000063177;ENSG00000172809;ENSG00000105372;ENSG00000188846;ENSG00000124383;ENSG00000134987;ENSG00000077348;ENSG00000083845;ENSG00000174444;ENSG00000198755;ENSG00000177954;ENSG00000071082;ENSG00000123737;ENSG00000116251;ENSG00000122406;ENSG00000089157;ENSG00000147403;ENSG00000105640;ENSG00000161016;ENSG00000213741;ENSG00000171863;ENSG00000177600;ENSG00000171858;ENSG00000170889;ENSG00000100029;ENSG00000109475;ENSG00000167526;ENSG00000165502;ENSG00000125691;ENSG00000233927;ENSG00000197958;ENSG00000149806;ENSG00000119616;ENSG00000231500;ENSG00000166441;ENSG00000143947;ENSG00000162244;ENSG00000182899;ENSG00000136718;ENSG00000134419;ENSG00000112306;ENSG00000197756;ENSG00000163584;ENSG00000174748;ENSG00000089009;ENSG00000186468;ENSG00000148303;ENSG00000137818;ENSG00000105202;ENSG00000198034;ENSG00000118181;ENSG00000008988;ENSG00000141101;ENSG00000145425;ENSG00000147604;ENSG00000185088;ENSG00000100316;ENSG00000114391;ENSG00000161970;ENSG00000182774;ENSG00000142676","","R-HSA-6791223;R-HSA-6791222;R-HSA-6791221;R-HSA-6791219;R-HSA-6791218;R-HSA-6791228;R-HSA-6791227"
R-HSA-9010553,"Regulation of expression of SLITs and ROBOs",98,183,0.012601570031676078,0.01297999528223992,0.9937492332545657,9,20,0.0014896469536719798,9606,Homo sapiens,"ENSG00000108349;ENSG00000108107;ENSG00000185627;ENSG00000213741;ENSG00000110700;ENSG00000142937;ENSG00000159377;ENSG00000129084;ENSG00000114503;ENSG00000171863;ENSG00000177600;ENSG00000099341;ENSG00000142541;ENSG00000171858;ENSG00000170889;ENSG00000105193;ENSG00000109475;ENSG00000163923;ENSG00000167526;ENSG00000070756;ENSG00000165502;ENSG00000108344;ENSG00000125691;ENSG00000138326;ENSG00000241343;ENSG00000115268;ENSG00000136942;ENSG00000149806;ENSG00000233927;ENSG00000197958;ENSG00000168028;ENSG00000144713;ENSG00000135097;ENSG00000231500;ENSG00000166441;ENSG00000221983;ENSG00000143947;ENSG00000108298;ENSG00000162244;ENSG00000164587;ENSG00000122026;ENSG00000142534;ENSG00000182899;ENSG00000149273;ENSG00000092010;ENSG00000131469;ENSG00000198242;ENSG00000145592;ENSG00000112306;ENSG00000134419;ENSG00000265681;ENSG00000197756;ENSG00000130255;ENSG00000100804;ENSG00000163584;ENSG00000198918;ENSG00000229117;ENSG00000174748;ENSG00000089009;ENSG00000156482;ENSG00000063177;ENSG00000186468;ENSG00000140988;ENSG00000172809;ENSG00000105372;ENSG00000103035;ENSG00000148303;ENSG00000188846;ENSG00000137818;ENSG00000198034;ENSG00000118181;ENSG00000008988;ENSG00000083845;ENSG00000174444;ENSG00000198755;ENSG00000177954;ENSG00000071082;ENSG00000100519;ENSG00000145425;ENSG00000147604;ENSG00000100316;ENSG00000114391;ENSG00000185088;ENSG00000116251;ENSG00000101843;ENSG00000122406;ENSG00000107187;ENSG00000163636;ENSG00000161970;ENSG00000089157;ENSG00000147403;ENSG00000182774;ENSG00000142676;ENSG00000161016;ENSG00000105640","","R-HSA-9010539;R-HSA-9010541;R-HSA-9014652;R-HSA-9011313;R-HSA-8986083;R-HSA-9011347;R-HSA-9014610;R-HSA-9011346;R-HSA-9011300"
R-HSA-168273,"Influenza Viral RNA Transcription and Replication",93,176,0.012119542762704862,0.020355659134308923,0.9937492332545657,6,14,0.0010427528675703858,9606,Homo sapiens,"ENSG00000108107;ENSG00000213741;ENSG00000110700;ENSG00000142937;ENSG00000171863;ENSG00000177600;ENSG00000142541;ENSG00000171858;ENSG00000170889;ENSG00000163882;ENSG00000105193;ENSG00000109475;ENSG00000163923;ENSG00000167526;ENSG00000165502;ENSG00000100142;ENSG00000125691;ENSG00000155561;ENSG00000075188;ENSG00000138326;ENSG00000241343;ENSG00000115268;ENSG00000136942;ENSG00000149806;ENSG00000233927;ENSG00000197958;ENSG00000168028;ENSG00000139496;ENSG00000144713;ENSG00000231500;ENSG00000166441;ENSG00000157020;ENSG00000221983;ENSG00000143947;ENSG00000132182;ENSG00000108298;ENSG00000162244;ENSG00000125651;ENSG00000164587;ENSG00000122026;ENSG00000142534;ENSG00000182899;ENSG00000149273;ENSG00000065150;ENSG00000131469;ENSG00000198242;ENSG00000145592;ENSG00000112306;ENSG00000134419;ENSG00000265681;ENSG00000197756;ENSG00000130255;ENSG00000163584;ENSG00000198918;ENSG00000229117;ENSG00000174748;ENSG00000089009;ENSG00000156482;ENSG00000063177;ENSG00000186468;ENSG00000140988;ENSG00000172809;ENSG00000105372;ENSG00000148303;ENSG00000188846;ENSG00000137818;ENSG00000198034;ENSG00000118181;ENSG00000008988;ENSG00000083845;ENSG00000174444;ENSG00000198755;ENSG00000177954;ENSG00000071082;ENSG00000145425;ENSG00000147604;ENSG00000100316;ENSG00000114391;ENSG00000185088;ENSG00000116251;ENSG00000102978;ENSG00000122406;ENSG00000161970;ENSG00000089157;ENSG00000147403;ENSG00000182774;ENSG00000142676;ENSG00000161016;ENSG00000105640","","R-HSA-192627;R-HSA-192704;R-HSA-168326;R-HSA-192841;R-HSA-192830;R-HSA-192925"
R-HSA-1236974,"ER-Phagosome pathway",90,173,0.011912959647431482,0.030538426550466458,0.9937492332545657,10,10,7.448234768359899E-4,9606,Homo sapiens,"ENSG00000092010;ENSG00000174130;ENSG00000185627;ENSG00000159377;ENSG00000168394;ENSG00000129084;ENSG00000099341;ENSG00000132432;ENSG00000100804;ENSG00000204525;ENSG00000100519;ENSG00000231925;ENSG00000204642;ENSG00000206503;ENSG00000204267;ENSG00000221983;ENSG00000101843;ENSG00000234745;ENSG00000143947;ENSG00000265808;ENSG00000163636;ENSG00000103035;ENSG00000108344","","R-HSA-8863895;R-HSA-1236947;R-HSA-8863973;R-HSA-8951595;R-HSA-8863858;R-HSA-1236935;R-HSA-1236965;R-HSA-1236949;R-HSA-1236971;R-HSA-8863914"
R-HSA-8868773,"rRNA processing in the nucleus and cytosol",104,207,0.014254234953863104,0.04604093248419561,0.9937492332545657,12,15,0.0011172352152539848,9606,Homo sapiens,"ENSG00000108107;ENSG00000213782;ENSG00000110700;ENSG00000142937;ENSG00000083520;ENSG00000142541;ENSG00000088930;ENSG00000105193;ENSG00000130826;ENSG00000163923;ENSG00000141456;ENSG00000138326;ENSG00000065268;ENSG00000241343;ENSG00000171311;ENSG00000115268;ENSG00000136942;ENSG00000168028;ENSG00000144713;ENSG00000221983;ENSG00000126749;ENSG00000108298;ENSG00000164587;ENSG00000101782;ENSG00000122026;ENSG00000142534;ENSG00000149273;ENSG00000131469;ENSG00000198242;ENSG00000145592;ENSG00000163938;ENSG00000265681;ENSG00000213923;ENSG00000130255;ENSG00000198918;ENSG00000229117;ENSG00000140988;ENSG00000156482;ENSG00000063177;ENSG00000172809;ENSG00000105372;ENSG00000188846;ENSG00000124383;ENSG00000134987;ENSG00000077348;ENSG00000083845;ENSG00000174444;ENSG00000173113;ENSG00000198755;ENSG00000177954;ENSG00000071082;ENSG00000123737;ENSG00000116251;ENSG00000122406;ENSG00000089157;ENSG00000147403;ENSG00000105640;ENSG00000161016;ENSG00000213741;ENSG00000171863;ENSG00000177600;ENSG00000171858;ENSG00000170889;ENSG00000100029;ENSG00000109475;ENSG00000167526;ENSG00000165502;ENSG00000125691;ENSG00000233927;ENSG00000197958;ENSG00000149806;ENSG00000119616;ENSG00000231500;ENSG00000166441;ENSG00000143947;ENSG00000162244;ENSG00000182899;ENSG00000136718;ENSG00000134419;ENSG00000112306;ENSG00000197756;ENSG00000163584;ENSG00000174748;ENSG00000089009;ENSG00000186468;ENSG00000148303;ENSG00000137818;ENSG00000105202;ENSG00000198034;ENSG00000118181;ENSG00000008988;ENSG00000066654;ENSG00000141101;ENSG00000145425;ENSG00000147604;ENSG00000185088;ENSG00000100316;ENSG00000114391;ENSG00000161970;ENSG00000182774;ENSG00000142676","","R-HSA-6791223;R-HSA-6791222;R-HSA-6790982;R-HSA-6791221;R-HSA-6791219;R-HSA-6791218;R-HSA-6791228;R-HSA-6791227;R-HSA-6790987;R-HSA-6790907;R-HSA-6790906;R-HSA-6790905"
